fnid,country,country_code,admin_1,admin_2,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,qc_flag,area,production,yield
KE2013A102,Kenya,KE,Kwale,none,Coriander,Annual,2018,1,2017,12,All (PS),0,2,20,10
KE2013A102,Kenya,KE,Kwale,none,Coriander,Annual,2019,1,2018,12,All (PS),0,3,24,8
KE2013A102,Kenya,KE,Kwale,none,Cotton,Annual,2017,1,2016,12,All (PS),0,540,309,0.572222222
KE2013A102,Kenya,KE,Kwale,none,Cotton,Annual,2018,1,2017,12,All (PS),0,300,245.65,0.818833333
KE2013A102,Kenya,KE,Kwale,none,Cotton,Annual,2019,1,2018,12,All (PS),0,178,102,0.573033708
KE2013A102,Kenya,KE,Kwale,none,Cotton,Annual,2020,1,2019,12,All (PS),0,100,28,0.28
KE2013A102,Kenya,KE,Kwale,none,Cotton,Annual,2021,1,2020,12,All (PS),0,24,13,0.541666667
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2013,1,2012,12,All (PS),0,3212,2465.33,0.76753736
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2014,1,2013,12,All (PS),0,4619,8620.63,1.866341199
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2015,1,2014,12,All (PS),0,5392,24161,4.480897626
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2016,1,2015,12,All (PS),0,4318,16674,3.861509958
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2017,1,2016,12,All (PS),0,6298,19567.9,3.107002223
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2018,1,2017,12,All (PS),0,6809,17775.6,2.610603613
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2019,1,2018,12,All (PS),0,3534,12317.66,3.485472552
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2020,1,2019,12,All (PS),0,5034,1735.65,0.344785459
KE2013A102,Kenya,KE,Kwale,none,Cowpea,Annual,2021,1,2020,12,All (PS),0,8411,4205.5,0.5
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2017,1,2016,12,All (PS),0,55,81,1.472727273
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2018,1,2017,12,All (PS),0,69,104,1.507246377
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2019,1,2018,12,All (PS),0,53,47,0.886792453
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2020,1,2019,12,All (PS),0,61,56,0.918032787
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2021,1,2020,12,All (PS),0,29,15,0.517241379
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2022,1,2021,12,All (PS),0,55,42,0.763636364
KE2013A102,Kenya,KE,Kwale,none,Groundnuts (In Shell),Annual,2023,1,2022,12,All (PS),0,64,71,1.109375
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2015,1,2014,12,All (PS),0,,620,
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2016,1,2015,12,All (PS),0,,621,
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2017,1,2016,12,All (PS),0,,528,
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2018,1,2017,12,All (PS),0,5880,735,0.125
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2019,1,2018,12,All (PS),0,5880,6791.9,1.155085034
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2020,1,2019,12,All (PS),0,5880,6651.05,1.131130952
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2021,1,2020,12,All (PS),0,5880,6279.15,1.067882653
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2022,1,2021,12,All (PS),0,5880,6975.45,1.18630102
KE2013A102,Kenya,KE,Kwale,none,Jute,Annual,2023,1,2022,12,All (PS),0,5880,6108.4,1.038843537
KE2013A102,Kenya,KE,Kwale,none,Kale,Annual,2013,1,2012,12,All (PS),0,39,484.5,12.42307692
KE2013A102,Kenya,KE,Kwale,none,Kale,Annual,2014,1,2013,12,All (PS),0,87,1399.5,16.0862069
KE2013A102,Kenya,KE,Kwale,none,Kale,Annual,2023,1,2022,12,All (PS),0,333,2601,7.810810811
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1976,1,1975,12,All (PS),0,1695.5,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1977,1,1976,12,All (PS),0,13575,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1978,1,1977,12,All (PS),0,7871,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1979,1,1978,12,All (PS),0,1977,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1980,1,1979,12,All (PS),0,7842.1,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1981,1,1980,12,All (PS),0,11630,7950,0.683576956
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1982,1,1981,12,All (PS),0,9685,8739,0.90232318
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1983,1,1982,12,All (PS),0,8669,6522,0.75233591
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1984,1,1983,12,All (PS),0,14143,9442,0.667609418
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1985,1,1984,12,All (PS),0,20600,37080,1.8
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1986,1,1985,12,All (PS),0,19263,28747,1.492342833
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1987,1,1986,12,All (PS),0,10062,9962.376238,0.99009901
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1988,1,1987,12,All (PS),0,14639,16077.31773,1.098252458
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1989,1,1988,12,All (PS),0,28240,45184,1.6
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1990,1,1989,12,All (PS),0,16856,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1991,1,1990,12,All (PS),0,11943,15739,1.317843088
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1992,1,1991,12,All (PS),0,12848,23827,1.854529888
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1993,1,1992,12,All (PS),0,8505,5361,0.630335097
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1994,1,1993,12,All (PS),0,8060,12609,1.56439206
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1995,1,1994,12,All (PS),0,10135,11558,1.140404539
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1996,1,1995,12,All (PS),0,13255,7956,0.60022633
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1997,1,1996,12,All (PS),0,14800,16581.09811,1.120344467
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1998,1,1997,12,All (PS),0,7968,10057.42574,1.262227126
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,1999,1,1998,12,All (PS),0,10062,9962.376238,0.99009901
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2000,1,1999,12,All (PS),0,14639,16077.31773,1.098252458
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2001,1,2000,12,All (PS),0,10763,10656.88569,0.990140824
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2002,1,2001,12,All (PS),0,11260,9121.512151,0.810081008
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2003,1,2002,12,All (PS),0,10839.4,7760.80108,0.715980689
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2004,1,2003,12,All (PS),0,10062,9962.286229,0.990090064
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2005,1,2004,12,All (PS),0,14146.9,7365.616562,0.520652338
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2006,1,2005,12,All (PS),0,13203,9791.539154,0.74161472
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2013,1,2012,12,All (PS),0,39910,13245.21,0.331876973
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2014,1,2013,12,All (PS),0,34644,31472.55,0.90845601
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2015,1,2014,12,All (PS),0,62675,77693,1.239617072
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2016,1,2015,12,All (PS),0,59978,20170,0.336289973
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2017,1,2016,12,All (PS),0,68955,80641,1.169472845
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2018,1,2017,12,All (PS),0,68886,62102.76,0.901529483
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2019,1,2018,12,All (PS),0,65500,35485.35,0.541761069
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2020,1,2019,12,All (PS),0,56576,34060.74,0.602035139
KE2013A102,Kenya,KE,Kwale,none,Maize,Annual,2021,1,2020,12,All (PS),0,56128,33815,0.602462229
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1991,3,1991,8,All (PS),0,11300,10170,0.9
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1992,3,1992,8,All (PS),0,11630,15937.92,1.370414445
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1993,3,1993,8,All (PS),0,7497,6747.3,0.9
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1994,3,1994,8,All (PS),0,10800,8748,0.81
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1995,3,1995,8,All (PS),0,13000,10530,0.81
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1996,3,1996,8,All (PS),0,9000,7290,0.81
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1997,3,1997,8,All (PS),0,14400,16020,1.1125
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1998,3,1998,8,All (PS),0,5353,8190.09,1.53
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,1999,3,1999,8,All (PS),0,9298,9204.48,0.989941923
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2000,3,2000,8,All (PS),0,13445,14893.56,1.10773968
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2001,3,2001,8,All (PS),0,10419,10315.26,0.99004319
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2015,3,2015,8,All (PS),0,41425,61893,1.494097767
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2016,3,2016,8,All (PS),0,37820,20856.6,0.551470122
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2017,3,2017,8,All (PS),0,37820,20856.6,0.551470122
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2018,3,2018,8,All (PS),0,58014,100260.45,1.728211294
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2019,3,2019,8,All (PS),0,37744,169.83,0.004499523
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2020,3,2020,8,All (PS),0,46201,23732.55,0.51368044
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2021,3,2021,8,All (PS),0,42070,16808.4,0.39953411
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2022,3,2022,8,All (PS),0,35269,33952.86,0.962682809
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2023,3,2023,8,All (PS),0,40515,49224.87,1.214978897
KE2013A102,Kenya,KE,Kwale,none,Maize,Long,2024,3,2024,8,All (PS),0,42188,52536.7,1.245299611
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1990,10,1992,3,All (PS),0,1218,1295.91,1.063965517
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1991,10,1993,3,All (PS),0,1087,782.64,0.72
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1992,10,1994,3,All (PS),0,523,,
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1995,10,1997,3,All (PS),0,400,559.44,1.3986
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1996,10,1998,3,All (PS),0,1295,1659.96,1.281822394
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1997,10,1999,3,All (PS),0,764,756.81,0.990589005
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1998,10,2000,3,All (PS),0,1194,1182.15,0.990075377
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,1999,10,2001,3,All (PS),0,344,340.56,0.99
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2014,10,2016,3,All (PS),0,15506,27911,1.800012898
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2015,10,2017,3,All (PS),0,7200,3240,0.45
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2016,10,2018,3,All (PS),0,7200,3240,0.45
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2017,10,2019,3,All (PS),0,12375,11137.5,0.9
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2018,10,2020,3,All (PS),0,16500,17820,1.08
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2019,10,2021,3,All (PS),0,15838,3368.52,0.212685945
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2020,10,2022,3,All (PS),0,21250,7109.91,0.334584
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2021,10,2023,3,All (PS),0,14609,1317.15,0.090160175
KE2013A102,Kenya,KE,Kwale,none,Maize,Short,2022,10,2024,3,All (PS),0,21117,33204.24,1.572393806
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2013,1,2012,12,All (PS),0,22,15.3,0.695454545
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2014,1,2013,12,All (PS),0,4,,
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2015,1,2014,12,All (PS),0,6,5,0.833333333
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2016,1,2015,12,All (PS),0,25,8,0.32
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2017,1,2016,12,All (PS),0,10,2,0.2
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2018,1,2017,12,All (PS),0,3.31,0.68,0.205438066
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2019,1,2018,12,All (PS),0,4.3,3.01,0.7
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2020,1,2019,12,All (PS),0,4,3,0.75
KE2013A102,Kenya,KE,Kwale,none,Millet,Annual,2021,1,2020,12,All (PS),0,6,3.75,0.625
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2013,1,2012,12,All (PS),0,2350,1397.7,0.594765957
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2014,1,2013,12,All (PS),0,4080,3288.996,0.806126471
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2015,1,2014,12,All (PS),0,5513,4117,0.746780337
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2016,1,2015,12,All (PS),0,4057,832,0.205077644
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2017,1,2016,12,All (PS),0,6136,4362.2,0.710919166
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2018,1,2017,12,All (PS),0,6894,4113.78,0.596718886
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2019,1,2018,12,All (PS),0,6525,1736.89,0.266190038
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2020,1,2019,12,All (PS),0,6777,2396.26,0.353587133
KE2013A102,Kenya,KE,Kwale,none,Mung bean,Annual,2021,1,2020,12,All (PS),0,9596,10555.6,1.1
KE2013A102,Kenya,KE,Kwale,none,Pigeon Pea,Annual,2013,1,2012,12,All (PS),0,79,19.44,0.246075949
KE2013A102,Kenya,KE,Kwale,none,Pineapple,Annual,2016,1,2015,12,All (PS),0,27,285,10.55555556
KE2013A102,Kenya,KE,Kwale,none,Pineapple,Annual,2017,1,2016,12,All (PS),0,35,432,12.34285714
KE2013A102,Kenya,KE,Kwale,none,Pineapple,Annual,2018,1,2017,12,All (PS),0,206,2844,13.80582524
KE2013A102,Kenya,KE,Kwale,none,Pineapple,Annual,2019,1,2018,12,All (PS),0,350,7936,22.67428571
KE2013A102,Kenya,KE,Kwale,none,Potato,Annual,2017,1,2016,12,All (PS),0,40,54,1.35
KE2013A102,Kenya,KE,Kwale,none,Potato,Annual,2018,1,2017,12,All (PS),0,255,356,1.396078431
KE2013A102,Kenya,KE,Kwale,none,Potato,Annual,2020,1,2019,12,All (PS),0,30,21.6,0.72
KE2013A102,Kenya,KE,Kwale,none,Potato,Annual,2021,1,2020,12,All (PS),0,30,21.6,0.72
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2013,1,2012,12,All (PS),0,1490,6349,4.261073826
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2014,1,2013,12,All (PS),0,1273,1355.67,1.064941084
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2015,1,2014,12,All (PS),0,279,980,3.512544803
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2016,1,2015,12,All (PS),0,311,666,2.1414791
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2017,1,2016,12,All (PS),0,987,1261,1.277608916
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2018,1,2017,12,All (PS),0,749,428.64,0.572283044
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2019,1,2018,12,All (PS),0,931,197.44,0.21207304
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2020,1,2019,12,All (PS),0,480,1350,2.8125
KE2013A102,Kenya,KE,Kwale,none,Rice,Annual,2021,1,2020,12,All (PS),0,560,1430,2.553571429
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1970,1,1969,12,All (PS),0,3420,1539,0.45
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1971,1,1970,12,All (PS),2,2493,1122,0.450060168
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1972,1,1971,12,All (PS),2,499,224,0.448897796
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1973,1,1972,12,All (PS),2,430,193,0.448837209
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1974,1,1973,12,All (PS),2,600,270,0.45
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1975,1,1974,12,All (PS),2,2564,1154,0.450078003
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1976,1,1975,12,All (PS),2,934,420,0.449678801
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1977,1,1976,12,All (PS),2,1981,891,0.449772842
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1978,1,1977,12,All (PS),0,642,689,1.073208723
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1979,1,1978,12,All (PS),0,694,312,0.449567723
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1980,1,1979,12,All (PS),0,2383,1072,0.449853126
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1981,1,1980,12,All (PS),0,1142,541,0.473730298
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1982,1,1981,12,All (PS),0,1381,621,0.449674149
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1983,1,1982,12,All (PS),0,2667,1200,0.449943757
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1984,1,1983,12,All (PS),0,3953,1779,0.450037946
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1985,1,1984,12,All (PS),0,1490,670,0.44966443
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1986,1,1985,12,All (PS),0,963,578,0.600207684
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1987,1,1986,12,All (PS),0,718,359,0.5
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1988,1,1987,12,All (PS),0,1343,745,0.55472822
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1989,1,1988,12,All (PS),0,105,74,0.704761905
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1990,1,1989,12,All (PS),0,105,42,0.4
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1991,1,1990,12,All (PS),0,570,399,0.7
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1992,1,1991,12,All (PS),0,628,511,0.813694268
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1993,1,1992,12,All (PS),0,385,193,0.501298701
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1994,1,1993,12,All (PS),0,306,235,0.767973856
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1995,1,1994,12,All (PS),0,300,212,0.706666667
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1996,1,1995,12,All (PS),0,350,244,0.697142857
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1997,1,1996,12,All (PS),0,257,78,0.303501946
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1998,1,1997,12,All (PS),0,10,4,0.4
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,1999,1,1998,12,All (PS),0,264,268,1.015151515
KE2013A102,Kenya,KE,Kwale,none,Sesame Seed,Annual,2000,1,1999,12,All (PS),0,421,274,0.650831354
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1982,1,1981,12,All (PS),0,139,70,0.503597122
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1983,1,1982,12,All (PS),0,80,29,0.3625
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1984,1,1983,12,All (PS),0,384,250,0.651041667
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1985,1,1984,12,All (PS),0,405,263,0.649382716
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1986,1,1985,12,All (PS),0,245,221,0.902040816
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1987,1,1986,12,All (PS),0,187,133,0.711229947
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1988,1,1987,12,All (PS),0,863,171,0.198146002
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1989,1,1988,12,All (PS),0,109,98,0.899082569
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,1990,1,1989,12,All (PS),0,60,54,0.9
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2013,1,2012,12,All (PS),0,1003,810.45,0.808025922
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2014,1,2013,12,All (PS),0,153,60,0.392156863
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2015,1,2014,12,All (PS),0,151,131,0.867549669
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2016,1,2015,12,All (PS),0,419,109,0.260143198
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2017,1,2016,12,All (PS),0,1061,507.09,0.47793591
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2018,1,2017,12,All (PS),0,964.5,780.16,0.808875065
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2019,1,2018,12,All (PS),0,646,775.2,1.2
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2020,1,2019,12,All (PS),0,718,574.4,0.8
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Annual,2021,1,2020,12,All (PS),0,718,1026.09,1.429094708
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Long,2015,3,2015,8,All (PS),0,94,94,1
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Long,2016,3,2016,8,All (PS),0,85,45.9,0.54
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Short,2014,10,2016,3,All (PS),0,129,155,1.201550388
KE2013A102,Kenya,KE,Kwale,none,Sorghum,Short,2015,10,2017,3,All (PS),0,129,69.66,0.54
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2015,1,2014,12,All (PS),0,6336,8771,1.384311869
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2016,1,2015,12,All (PS),0,8771,9476.8,1.08046973
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2017,1,2016,12,All (PS),0,9476.8,9488,1.001181834
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2018,1,2017,12,All (PS),0,9488,9488,1
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2019,1,2018,12,All (PS),0,9488,6693,0.705417369
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2020,1,2019,12,All (PS),0,6693,7382,1.102943374
KE2013A102,Kenya,KE,Kwale,none,Sugarcane,Annual,2021,1,2020,12,All (PS),0,7382,,
KE2013A102,Kenya,KE,Kwale,none,Sunflower Seed,Annual,2022,1,2021,12,All (PS),0,4.8,1,0.208333333
KE2013A102,Kenya,KE,Kwale,none,Sunflower Seed,Annual,2023,1,2022,12,All (PS),0,55,60,1.090909091
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2013,1,2012,12,All (PS),0,586,9220,15.7337884
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2014,1,2013,12,All (PS),0,802,650,0.810473815
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2015,1,2014,12,All (PS),0,1368,3374,2.466374269
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2016,1,2015,12,All (PS),0,260,340,1.307692308
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2017,1,2016,12,All (PS),0,431,4196,9.73549884
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2018,1,2017,12,All (PS),0,371,6820,18.38274933
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2019,1,2018,12,All (PS),0,1050,6077,5.787619048
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2020,1,2019,12,All (PS),0,1229,5656.42,4.602457282
KE2013A102,Kenya,KE,Kwale,none,Sweet Potatoes,Annual,2021,1,2020,12,All (PS),0,1092,4899.8,4.486996337
KE2013A102,Kenya,KE,Kwale,none,Taro,Annual,2013,1,2012,12,All (PS),0,11,22,2
KE2013A102,Kenya,KE,Kwale,none,Tomato,Annual,2013,1,2012,12,All (PS),0,20,555,27.75
KE2013A102,Kenya,KE,Kwale,none,Tomato,Annual,2014,1,2013,12,All (PS),0,56,2031,36.26785714
KE2013A102,Kenya,KE,Kwale,none,Tomato,Annual,2017,1,2016,12,All (PS),0,458,458,1
KE2013A102,Kenya,KE,Kwale,none,Watermelon,Annual,2013,1,2012,12,All (PS),0,15,385,25.66666667
KE2013A102,Kenya,KE,Kwale,none,Watermelon,Annual,2014,1,2013,12,All (PS),0,91,2690,29.56043956
KE2013A102,Kenya,KE,Kwale,none,Watermelon,Annual,2015,1,2014,12,All (PS),0,164,4180,25.48780488
KE2013A102,Kenya,KE,Kwale,none,Watermelon,Annual,2016,1,2015,12,All (PS),0,140,2660,19
KE2013A102,Kenya,KE,Kwale,none,Watermelon,Annual,2023,1,2022,12,All (PS),0,373,6069,16.27077748
KE2013A103,Kenya,KE,Kilifi,none,Banana,Annual,2013,1,2012,12,All (PS),0,1500,22372.7,14.91513333
KE2013A103,Kenya,KE,Kilifi,none,Banana,Annual,2014,1,2013,12,All (PS),0,1958,102224.82,52.20879469
KE2013A103,Kenya,KE,Kilifi,none,Banana,Annual,2023,1,2022,12,All (PS),0,1382,13807,9.990593343
KE2013A103,Kenya,KE,Kilifi,none,Beans (mixed),Annual,1982,1,1981,12,All (PS),0,190,97,0.510526316
